,artist,Lyricism,Flexing,Turn-Up,Sex & Romance,words_per_line,unique_words,Unique Word Rate,Syllables Per Line,syllables_per_word,cluster,tsne-2d-one,tsne-2d-two
324,Drake,0.036098095238095235,0.022529047619047615,0.017991428571428575,0.020350952380952383,37.233791508082014,243.57142857142858,0.08543106617801245,9.84523953534262,0.26358241445107766,Lyrical (Dense),7.5128384,0.13871542
325,Dreezy,0.03264761904761905,0.033932380952380964,0.02275142857142857,0.021043809523809527,31.56243842712146,195.71428571428572,0.08274017798914955,8.382511309538444,0.26562009721633634,Lyrical (Diverse),0.43504575,0.36442626
326,Dres,0.03065249999999999,0.0120425,0.01685125000000001,0.020147499999999992,35.40518281217143,248.125,0.08926474721985851,9.406450472193875,0.2659311324115273,Lyrical (Diverse),7.8733096,0.43891522
327,Dresta,0.02029,0.04841733333333334,0.006947333333333332,0.008925333333333334,35.562425477173036,264.3333333333333,0.08248134822966519,9.221138265337915,0.2592620312618128,Archetypal,-12.33719,9.408852
328,Driicky Graham,0.01387,0.00572,0.0,0.0,25.8141592920354,232.0,0.07953376756942064,6.300884955752212,0.24408639012684263,Archetypal,-2.4768753,-10.164244
329,Droop-E,0.02261,0.030940000000000002,0.007795,0.011515,33.63956846755012,269.5,0.07489835878587216,8.945931022765887,0.26628342781159375,Archetypal,-8.29143,4.8658123
330,Dru Down,0.02065,0.0192,0.001605,0.01558,41.77210632214339,342.0,0.0817989920655274,10.871809806205654,0.26032498989734143,Lyrical (Dense),-13.686984,12.934677
331,Dumbfoundead,0.029315652173913038,0.006422608695652174,0.005110869565217391,0.008695217391304348,31.722270948492046,214.17391304347825,0.09794584702754616,8.413742376484432,0.26545435033891984,Lyrical (Diverse),8.683546,4.8197336
332,Duncan Mighty,0.03087,0.0,0.00011,0.02663,35.4,93.0,0.0583804143126177,9.666666666666666,0.2730696798493409,R&B,16.499182,-2.9961905
333,Dyme-A-Duzin,0.027084444444444442,0.014253888888888887,0.006712222222222222,0.014866666666666667,31.336101899655123,226.44444444444446,0.09566983609114338,8.22557076606083,0.2620827341034781,Lyrical (Diverse),3.683236,2.7505796
334,E-40,0.0189459090909091,0.031232727272727287,0.010748636363636354,0.01512136363636364,33.76769091798234,258.27272727272725,0.08654964986018764,8.952439121356488,0.26501681563132834,Archetypal,-9.077026,5.584279
335,E.D.I. Mean,0.029377499999999997,0.020425000000000002,0.01288,0.002495,37.44286795834902,248.25,0.0884523664507448,9.804608598688407,0.26190518620749004,Lyrical (Dense),-2.133694,12.947349
336,Earl Sweatshirt,0.023594545454545455,0.02035590909090909,0.005640909090909091,0.0022072727272727274,38.49231464035348,171.5,0.12483138523837184,10.156317548349556,0.2632744907456003,Lyrical (Dense),0.59122014,9.086738
337,Early B,0.015179999999999999,0.01254,0.022695,0.009465000000000001,30.986960644855383,151.0,0.10749239475808016,8.199620673304885,0.2648218875727809,Lyrical (Diverse),-2.4294739,-1.9573061
338,Eazy-E,0.03164586206896542,0.03302379310344826,0.007168620689655164,0.004459655172413792,33.06754674130963,304.48275862068965,0.08111099312363237,8.877104790447417,0.2682922515624116,Lyrical (Diverse),-8.386764,15.282175
339,El Da Sensei,0.02438,0.03459,0.00373,0.0,28.73,309.0,0.10755308040375913,7.49,0.2607030978071702,Lyrical (Diverse),0.17734401,5.969272
340,Elephant Man,0.014036249999999998,0.001045,0.0006165624999999999,0.0216225,24.58790317940839,87.125,0.1049464582475862,6.31099049661122,0.25637242833604074,R&B,2.8678703,-13.805838
341,Elucid,0.0109575,0.0,0.01043,0.020489583333333332,22.29532790096,75.16666666666667,0.06450219045680138,5.892263475409319,0.263770336817726,R&B,6.8916144,-18.637339
342,Elzhi,0.028262142857142854,0.008535,0.003942142857142858,0.009784285714285714,36.791835735007794,249.35714285714286,0.11025864600604393,9.613795093516504,0.26131757595849214,Lyrical (Dense),6.2804255,12.656093
343,Emcee N.I.C.E.,0.01131,0.0,0.02853,0.0,35.888888888888886,205.5,0.07952786377708979,9.194444444444443,0.2561919504643963,Club & Trap,-10.395489,-5.3429027
344,Eminem,0.05169666666666665,0.013996666666666682,0.0027633333333333308,0.004405000000000001,39.21041885259192,381.5833333333333,0.08960503370402872,10.45823654611994,0.2668202820782522,Lyrical (Dense),1.6617167,21.794014
345,Emtee,0.019554090909090906,0.011689090909090911,0.027248181818181824,0.012238181818181816,28.950514668796007,178.4090909090909,0.07963678025841993,7.838303812260876,0.2710001555007225,R&B,9.927916,-10.320374
346,Eric Biddines,0.033254,0.002934,0.0013213333333333334,0.013132666666666664,36.23474237992149,196.26666666666668,0.0979061052849636,9.489276922429394,0.26128798359222355,Lyrical (Diverse),9.291344,10.29309
347,Eric Stanley,0.012610000000000001,0.0,0.00164,0.012256666666666666,30.465777777777777,131.0,0.08841594170230009,7.9750000000000005,0.2617951849124108,R&B,0.6656825,-5.5416875
348,Erick Arc Elliott,0.02673666666666667,0.015790000000000002,0.00087,0.010766666666666666,33.97971458479312,187.16666666666666,0.1175616776402305,9.268035282463053,0.27187578626088404,Lyrical (Diverse),5.955768,5.9911513
349,Erick Sermon,0.04139,0.01795,0.02476,0.0,28.491803278688526,298.0,0.0857307249712313,7.614754098360656,0.2672612197928654,Lyrical (Diverse),5.975003,-3.6571994
350,Esham,0.033364,0.018652999999999996,0.0008139999999999999,0.011501,31.769684060167435,225.4,0.1040521865180003,8.31814671187197,0.26218447955212065,Lyrical (Diverse),3.6651127,7.071514
351,Esoteric,0.03361045454545454,0.00457409090909091,0.0033645454545454547,0.004690909090909091,33.81904281355953,258.6818181818182,0.10151077319479675,8.91196456936777,0.2634028281592142,Lyrical (Diverse),6.268524,9.973645
352,Eve,0.021439999999999997,0.013443333333333333,0.016159999999999997,0.0017233333333333334,24.21374663785299,164.66666666666666,0.09843439009939685,6.341656918918562,0.2617439741444499,Lyrical (Diverse),1.4272313,-11.611356
353,Everlast,0.05169666666666665,0.013996666666666682,0.0027633333333333308,0.004405000000000001,39.21041885259192,381.5833333333333,0.08960503370402872,10.45823654611994,0.2668202820782522,Lyrical (Dense),1.6614504,21.794006
354,Evidence,0.04573200000000001,0.009444,0.004314,0.007996,35.677338912570775,367.2,0.0992531850054685,9.554710012884604,0.2676097927906943,Lyrical (Dense),1.2584345,20.400757
355,Eyedea,0.03354958333333333,0.00033583333333333333,0.0030466666666666667,0.012037083333333335,39.535347421739196,270.1666666666667,0.09320264138342844,10.667183625067246,0.2699290446789146,Lyrical (Dense),7.9598427,18.164585
356,FLAME,0.013199999999999998,0.02143555555555556,0.036697777777777774,0.016333888888888887,31.21368915934535,177.72222222222223,0.07695444582838112,8.163258024202708,0.2614259137992553,Club & Trap,-9.0940695,-13.109954
357,Fabolous,0.019828,0.022589333333333336,0.012934,0.031104000000000003,34.45716920952066,212.13333333333333,0.08722164149501503,9.009815025390774,0.26090102277849664,Lyrical (Diverse),-0.4129904,-2.1488948
358,Fam-Lay,0.026697692307692308,0.03566923076923077,0.005360769230769231,0.003287692307692308,32.37786778364766,216.84615384615384,0.09317311855247204,8.206036972817257,0.25360003629820865,Archetypal,-7.461409,0.90786785
359,Famous Dex,0.011788846153846153,0.03463076923076923,0.027959615384615385,0.00696076923076923,32.33119736740997,128.26923076923077,0.07101805523263834,8.33517823164431,0.25771427586411116,Club & Trap,-12.880662,-8.386018
360,Fashawn,0.024990000000000002,0.018275,0.0,0.008615,25.64155982905983,203.5,0.10574414162135175,6.947649572649572,0.2712335699477929,Lyrical (Diverse),9.367714,3.473168
361,Fat Joe,0.027104999999999994,0.01717571428571429,0.009444285714285712,0.008206428571428571,28.955579434258624,201.85714285714286,0.07293050220555271,7.558212949550807,0.26106835739077416,Lyrical (Diverse),-0.41074106,-8.510092
362,Fat Pat,0.02459,0.020337142857142856,0.007992857142857144,0.003935714285714286,31.08370588882488,309.57142857142856,0.07246247091904813,8.098405779979403,0.260181217528478,Lyrical (Diverse),-6.50963,2.835871
363,Fat Trel,0.01042,0.04669333333333333,0.008839999999999999,0.023746666666666666,37.064722620936266,189.66666666666666,0.08017397298819288,9.805323462013044,0.26487033351651446,Archetypal,-11.765396,-2.5368679
364,Fatboi,0.016230303030303032,0.014717272727272728,0.040026363636363645,0.04789848484848485,27.537755064238194,97.9090909090909,0.08814672014204361,7.117232034868091,0.25836016767990544,R&B,-4.440333,-18.131252
365,Father MC,0.031059999999999994,0.0074333333333333335,0.016023333333333334,0.03816666666666666,27.77510550697288,218.0,0.07488058233804383,7.277657908903592,0.26211289199387466,R&B,6.7706327,-9.298972
366,Fatman Scoop,0.03552,0.00246,0.00539,0.02321,18.08080808080808,145.0,0.08100558659217877,4.565656565656566,0.25251396648044694,R&B,0.7809332,-14.024917
367,Fergie,0.019924666666666667,0.0016646666666666665,0.01598266666666667,0.04954800000000001,26.787075309826587,121.4,0.06894097848860749,6.982171759628815,0.2609043491446356,R&B,0.32932374,-19.687202
368,Fetty Wap,0.004096,0.01975533333333333,0.047251999999999995,0.040928000000000006,33.323155299881186,163.73333333333332,0.06736917874961283,8.664135800085269,0.2599743565144803,Club & Trap,-7.8866987,-16.69886
369,Fiend,0.04305333333333333,0.001128888888888889,0.0002561111111111111,0.005854444444444443,36.1727129864884,286.27777777777777,0.09699941705151285,9.868006922220928,0.2723802925428347,Lyrical (Dense),10.705812,16.405561
370,Fivio Foreign,0.02929,0.02007,0.00783,0.0,28.555555555555557,159.0,0.10311284046692606,7.481481481481482,0.2619974059662776,Lyrical (Diverse),3.37713,-3.0979855
371,Flavor Flav,0.020239999999999998,0.0017283333333333335,0.016624999999999997,0.018535,28.586723115002854,159.5,0.08415525840045983,7.228898289048179,0.25305068034538264,R&B,-3.6861682,-9.175882
372,Flipp Dinero,0.016034193548387095,0.021431935483870974,0.08098645161290322,0.016966774193548386,38.256165543948015,175.09677419354838,0.06457309000301746,9.836084013898478,0.25681106799400705,Club & Trap,-13.449233,-14.81205
373,Flo Rida,0.022639583333333338,0.006437916666666667,0.007749583333333334,0.025472499999999995,29.14156307160322,184.70833333333334,0.06919374580430232,7.7535027350151084,0.26585162707456933,R&B,4.534701,-7.4150834
374,Flying Lotus,0.0122725,0.017425,0.004685,0.007055,33.70174825174825,158.5,0.11410141384023577,8.94582362082362,0.26528847299831315,Lyrical (Diverse),4.308842,5.256399
375,Focus...,0.006961764705882354,0.005955294117647059,0.04238529411764706,0.06287176470588236,26.058298576662292,118.70588235294117,0.06009772176230645,7.12457617949039,0.274015723697678,R&B,0.17509213,-22.283573
376,Fonzworth Bentley,0.021455000000000002,0.00604,0.00951,0.03479,33.25396825396825,254.0,0.09493620826638259,8.986562942008486,0.27010392654954596,Lyrical (Diverse),10.46569,-3.3746455
377,Fort Minor,0.043092962962962965,0.0015174074074074076,0.006107777777777778,0.015122592592592599,32.352838442337685,212.55555555555554,0.07651649761775402,8.563649676863466,0.2646301588618632,Lyrical (Diverse),14.527214,1.9523091
378,Foxx,0.03118,0.00058,0.00601,0.03103,40.40163934426229,276.0,0.05599513085818624,11.114754098360656,0.2751065124771759,Lyrical (Dense),17.632378,9.641172
379,Foxy Brown,0.016823888888888888,0.03806833333333333,0.010833333333333332,0.01481222222222222,31.781948913274782,239.55555555555554,0.08758429454792088,8.245388280693357,0.2594887080826254,Archetypal,-10.071505,-0.47290257
380,Frank Ocean,0.017617692307692306,0.0021615384615384617,0.011184615384615385,0.03861615384615385,27.510411350522894,141.07692307692307,0.07504224844712065,7.348012729252752,0.26759407262235857,R&B,1.8332629,-18.54907
381,Frankie J,0.004260666666666666,0.03294766666666667,0.03534700000000001,0.002492333333333333,33.06900099485186,103.43333333333334,0.06881441556859132,8.378371476732546,0.25281388086308015,Club & Trap,-12.812398,-10.610577
382,Frayser Boy,0.022563000000000003,0.041985999999999996,0.0019520000000000002,0.004002,38.25496410834127,238.6,0.08666150017315391,9.934068312830366,0.2597435609057178,Archetypal,-12.1558075,10.380443
383,Freak Nasty,0.01689,0.04403447368421055,0.02825973684210528,0.020238684210526315,36.02092060902727,199.47368421052633,0.07422583325541501,9.402196690828891,0.26056009981409156,Club & Trap,-15.817938,-5.734298
384,Freaky Tah,0.0453275,0.019315,0.001095,0.0114375,35.80110610198261,366.75,0.09303245108383193,9.352867111108171,0.26095618655569514,Lyrical (Dense),0.4023663,19.531593
385,Fred Durst,0.02372,0.00012652173913043477,1.0434782608695653e-05,0.013123913043478262,23.465448726719227,75.43478260869566,0.07206014460910364,6.328503149598213,0.2688122436183399,R&B,8.07219,-16.969883
386,Freddie Foxxx,0.029280526315789486,0.04540526315789472,0.004223684210526317,0.005576315789473684,34.422489604582985,275.94736842105266,0.09901176642135794,9.10131896139874,0.2646980981985805,Archetypal,-8.354759,10.971921
387,Freddie Gibbs,0.017197352941176473,0.046339117647058815,0.02974441176470588,0.011420882352941178,37.96760385208169,269.2647058823529,0.0908686379740083,10.035474537883935,0.2643104591216461,Archetypal,-17.28702,5.9782524
388,Fredo,0.01206540540540541,0.04623864864864864,0.0037754054054054058,0.004171891891891893,33.25363308449885,145.86486486486487,0.07983669860428373,8.564350867840888,0.2577923068845458,Archetypal,-15.500387,-0.5208829
389,Fredo Santana,0.01206540540540541,0.04623864864864864,0.0037754054054054058,0.004171891891891893,33.25363308449885,145.86486486486487,0.07983669860428373,8.564350867840888,0.2577923068845458,Archetypal,-15.484305,-0.5151858
390,Fredro Starr,0.017596666666666667,0.03146666666666667,0.0,0.00087,33.79629575996292,191.33333333333334,0.08893998571796413,8.72109592215014,0.2579397654669468,Archetypal,-8.281999,0.17387246
391,Fredwreck,0.014648888888888885,0.030039999999999983,0.013294444444444444,0.008818888888888888,33.3544943865664,234.44444444444446,0.07649989806290206,8.828109385949109,0.26491747143620614,Archetypal,-8.972503,2.857757
392,Free,0.02670466666666667,0.023378666666666666,0.0019960000000000004,0.011591999999999996,33.449510090470895,248.66666666666666,0.0852590047575035,8.97565246677172,0.26863415311573974,Lyrical (Diverse),6.303532,3.2848568
393,Freekey Zekey,0.010998333333333332,0.021324999999999997,0.007586666666666668,0.026475,29.71671343485234,199.66666666666666,0.07642656940020809,7.856269065930621,0.26383474301424525,R&B,2.4155402,-9.6033745
394,Freeway,0.03271,0.02447,0.0,0.00138,32.70175438596491,214.0,0.1148068669527897,8.56140350877193,0.26180257510729615,Lyrical (Diverse),2.9507048,7.0905404
395,French Montana,0.0225575,0.038466249999999994,0.00789375,0.00613875,31.952076293853402,195.25,0.09415694321588393,8.194112045919276,0.2564686025746058,Archetypal,-7.3569136,0.7071412
